"animal_id","name","animal_type","pocet_odchodu"
"A723843","Timmy","Cat",2
"A693174","*Sally","Cat",2
"A475812","Francis","Dog",2
"A737884","Soonah","Dog",2
"A570239","Action","Dog",2
"A757663","Tuck","Dog",2
"A760660","Yeezy","Dog",2
"A757391","Maximillian","Dog",2
"A700482","*Pixie","Cat",2
"A788078","Romeo","Dog",2
"A799663","Cookie","Dog",2
"A679061","Aeris","Dog",2
"A712646","Domino","Dog",2
"A694166","Ragnar","Dog",2
"A801603","*Violet","Cat",2
"A793274","Carl","Cat",2
"A800389","Oscar","Cat",2
"A819933","*Aubrey","Cat",2
"A730227","*Farrah","Dog",2
"A720405","Little Kitty","Cat",2
"A683793","Gus","Dog",2
"A692921","*Tess","Dog",2
"A694578","Mick Jagger","Dog",2
"A673527","Polly","Dog",2
"A705086","Bruce","Dog",2
"A741062","Cowboy","Dog",2
"A668687",NULL,"Cat",2
"A799126","Jackson","Dog",2
"A801863","Timmy","Dog",2
"A763936","Sam Diego","Dog",2
"A771843","Tuff","Cat",2
"A565096","Fluffy","Cat",2
"A742833","Nala","Dog",2
"A742919",NULL,"Dog",2
"A775587","Smokey","Dog",2
"A750025",NULL,"Dog",2
"A660489","*Millie","Dog",2
"A814549","*Leyla","Dog",2
"A538102","Charlie","Dog",2
"A782785","Duke","Dog",2
"A766109","Woody","Dog",2
"A680010","Laika","Dog",2
"A805280","*Vincent","Cat",2
"A802581",NULL,"Cat",2
"A675058","Lucky","Cat",2
"A667596","*Snickers","Dog",2
"A808082","*Ramen","Dog",2
"A687841","Sunset","Cat",2
"A682121","Charlie","Dog",2
"A710327","Scooter","Cat",2
"A746901","Buddy","Dog",2
"A670503","Lauttie","Dog",2
"A778553","Pearl","Dog",2
"A798530",NULL,"Dog",2
"A672691","Jeeves","Dog",2
"A760510","Blue","Dog",2
"A724902","Apollo","Dog",2
"A790218","*Chip","Dog",2
"A784764","*Abby","Dog",2
"A702420","Oliver","Cat",2
"A674489","Boo","Dog",2
"A798879","Archer","Dog",2
"A789613","Merlin","Cat",2
"A758460","Dexter","Dog",2
"A784331","Tron Jeezy","Cat",2
"A672175",NULL,"Dog",2
"A701357","*Sunshine","Dog",2
"A691498","Luna","Dog",2
"A723334","Hank","Dog",2
"A754935","King","Dog",2
"A729277","Baby","Dog",2
"A733701","*Candy","Dog",2
"A813557","Rascal","Dog",2
"A668199","*Sam","Dog",2
"A722947",NULL,"Cat",2
"A732101","Claire","Dog",2
"A684538","Tui","Cat",2
"A777334","*Kyle","Dog",2
"A682540","Rumor","Dog",2
"A664965","Linda","Dog",2
"A717155","Sadie","Dog",2
"A739607","Willie","Dog",2
"A765113","Red","Dog",2
"A528524","Javier","Dog",2
"A721880","Hamilton","Dog",2
"A338231","Boots","Dog",2
"A587190","Ruby","Dog",2
"A720684","Oreo","Dog",2
"A712225","*Tangerine","Cat",2
"A807913","*Bubba","Dog",2
"A750993","Nemo","Dog",2
"A745491","Angel","Dog",2
"A767974","Elvis","Cat",2
"A635370","Guerra","Dog",2
"A668370","Jorge","Dog",2
"A727472","*Juno","Cat",2
"A721615","Valentino","Cat",2
"A704749","Maya","Dog",2
"A664310","Chan","Cat",2
"A695709","Hobie","Dog",2
"A808408",NULL,"Cat",2
"A730253","*Barney","Dog",2
"A778986","Oreo","Dog",2
"A810329","Jasper","Dog",2
"A788145","Sandy","Dog",2
"A642590","Zoe","Dog",2
"A739355","*Leonel","Cat",2
"A666615","Jay Jay","Dog",2
"A745794","Blanca","Dog",2
"A709588","Eddie","Dog",2
"A693009","Chewie","Dog",2
"A752603","*Liberty","Dog",2
"A734258","King","Dog",2
"A812261","Ellie","Dog",2
"A787774","Squawler","Cat",2
"A761322","Duke","Dog",2
"A577832","Chopper","Cat",2
"A711587","*Yolanda","Cat",2
"A672483","Bones","Dog",2
"A765569","Cornbread","Dog",2
"A689554","Moscow","Dog",2
"A783948","*Jack","Dog",2
"A811316","Rocky","Dog",2
"A682922",NULL,"Cat",2
"A670723","Pequena","Dog",2
"A758870","Korra","Dog",2
"A693923","Lilly","Dog",2
"A773807","Lenin","Dog",2
"A712071","Toby","Dog",2
"A825492","Luna","Dog",2
"A721318","*Teddy","Dog",2
"A680082","Yula","Dog",2
"A727304","Gizmo","Dog",2
"A768354","Phoenix","Dog",2
"A681380","Freya","Cat",2
"A766880","*Gracey","Dog",2
"A755728","Rex","Dog",2
"A689217","Hot Dog","Dog",2
"A669640","Sissy","Dog",2
"A703596","*Casper","Cat",2
"A629092","Precious","Dog",2
"A805827","Lady","Dog",2
"A796351","Max","Cat",2
"A714067","Sophie","Dog",2
"A826884","Rosemary","Cat",2
"A706248","Buda","Dog",2
"A776549","Claire","Cat",2
"A737310","Rosco","Dog",2
"A778774","Bella","Dog",2
"A686002","Rambo","Dog",2
"A620089","Grumpo","Dog",2
"A690155","Tica","Dog",2
"A531698","Princess","Dog",2
"A703334","*Gonzo","Dog",2
"A775476","*Oreo","Dog",2
"A666543","Blade","Dog",2
"A726114","Mia","Dog",2
"A741104","*Mitch","Dog",2
"A564596","Fluff","Dog",2
"A718080","Altina","Dog",2
"A678422","*Artie","Dog",2
"A659615","*Alexander","Cat",2
"A817157","Flibbertigibbet","Cat",2
"A668051","Miss Kitty","Cat",2
"A755838","Lucky","Dog",2
"A809939","*Pablo","Other",2
"A799907","Chester","Dog",2
"A737207","Cornelius","Cat",2
"A779653","*Sugar Plum","Dog",2
"A792974","Tony","Dog",2
"A750190","*Nacho","Dog",2
"A801800","*Bernie","Cat",2
"A705803","Gucci","Dog",2
"A810891","Lucy","Dog",2
"A702086","Cane","Dog",2
"A652331","Sinatra","Cat",2
"A672746","Manolo","Dog",2
"A661152","Echo","Dog",2
"A807291",NULL,"Dog",2
"A678755","*George","Cat",2
"A754341","Nova","Dog",2
"A790058","Caramel","Dog",2
"A670576","Juliet","Dog",2
"A750383","Chula","Cat",2
"A710100","*Luci","Dog",2
"A749208","Beauty","Dog",2
"A742313","*Oona","Dog",2
"A709061","Coco Puffs","Dog",2
"A706280","Foxx","Cat",2
"A819193","Ginger","Cat",2
"A784175","Chakra","Cat",2
"A675840","Peppy","Dog",2
"A743234","Bear","Dog",2
"A660861","Beau","Dog",2
"A704953","Zafira","Dog",2
"A786139","*Norm","Dog",2
"A667083","Double","Dog",2
"A761506","Prince","Dog",2
"A797198","*Duncan","Cat",2
"A715581","Cookie","Cat",2
"A681413","Townes","Dog",2
"A761424","*Billy","Dog",2
"A722646","Troop","Dog",2
"A787817","Chop","Dog",2
"A665460","Sasha","Dog",2
"A665313","Leeloo","Dog",2
"A767769","Poppy","Dog",2
"A780518","*Stilts","Dog",2
"A710030","*Pepper","Dog",2
"A658799","Boi","Cat",2
"A681875","Smokey","Cat",2
"A787958","Bentley","Dog",2
"A730000","Sade","Dog",2
"A681962","Bay","Dog",2
"A614258","Sooter","Cat",2
"A788111","Big Boy","Dog",2
"A674400","*Seamus","Dog",2
"A787850","Niki","Dog",2
"A681678","Saja","Dog",2
"A807663","Holstein","Cat",2
"A788415","Sol","Dog",2
"A653703","*Poodle","Dog",2
"A695504","Coco","Dog",2
"A753957","Sol","Cat",2
"A820050","Toma","Dog",2
"A745475","Suzie","Dog",2
"A703615","Bailey","Dog",2
"A795555","Kira","Dog",2
"A731435","*Casey","Cat",2
"A760999","Bojka","Dog",2
"A775094","Marilyn","Cat",2
"A690875","Domino","Dog",2
"A781080","*Poppy","Dog",2
"A788556","Slink","Cat",2
"A763119","Sparky","Dog",2
"A721221","Gypsy","Dog",2
"A685751","Abby","Dog",2
"A691995","Adara","Dog",2
"A738979","Gus","Dog",2
"A761433","Rhino","Dog",2
"A810683","Jacob","Dog",2
"A682572","Duke","Dog",2
"A745728","Professor","Cat",2
"A763678","Cleopatra","Dog",2
"A775517","Kai","Cat",2
"A806189","Jax","Dog",2
"A785724","Shadow","Dog",2
"A822528",NULL,"Dog",2
"A757986","Pilo","Dog",2
"A669535","*Malachi","Dog",2
"A702774","Mj","Dog",2
"A594497","Chikis","Dog",2
"A669166","Lordrassilon","Dog",2
"A696413","Tony","Cat",2
"A716829","Poe","Dog",2
"A800184","Mia","Dog",2
"A794627","Mallow","Dog",2
"A691071","Patsy","Dog",2
"A619052","Benny","Dog",2
"A740780","Figaro","Cat",2
"A693544","Sebastian","Dog",2
"A707480","Scooby","Dog",2
"A743529","Bitsy","Dog",2
"A798111","Tucker","Dog",2
"A744943","Max","Dog",2
"A728585","Jasper","Cat",2
"A762985","Kaida","Cat",2
"A716138","Mazey","Cat",2
"A744308","Fletch","Dog",2
"A609952","June","Dog",2
"A665459","Beau","Dog",2
"A684216","Cheech","Dog",2
"A719219","Penny","Dog",2
"A730377","Keeba","Dog",2
"A718977","Bella","Dog",2
"A715698","Gilbert","Dog",2
"A733102","*Brave Heart","Cat",2
"A761728","Lilly","Dog",2
"A779100","Buddy","Dog",2
"A764721","Xena","Dog",2
"A665712","Emo","Cat",2
"A718263","Aspen","Dog",2
"A729947","Tyson","Dog",2
"A734012","*Harvey","Dog",2
"A772938","Luna","Cat",2
"A811493","Kupo","Dog",2
"A691315","Coconut","Cat",2
"A788484","Layla","Dog",2
"A686927","Tucker","Dog",2
"A787093","*Wiley","Dog",2
"A776802","Beau","Dog",2
"A778218","Luna","Dog",2
"A715177","*Gilbert","Cat",2
"A792937","*Joey","Cat",2
"A787293","Rico","Dog",2
"A665923","Willow","Dog",2
"A782636","Kimber","Dog",2
"A685260","Sweetie","Dog",2
"A735648","Star","Dog",2
"A630671","Tank","Dog",2
"A792041","Koda","Dog",2
"A730342","*Chase","Dog",2
"A697851","Maxy","Dog",2
"A694408","*Emma","Dog",2
"A803937","Jack","Dog",2
"A734538","*Ali Lou","Dog",2
"A776257",NULL,"Dog",2
"A731542","Roscoe","Dog",2
"A682815","July","Dog",2
"A781106","Grayson","Dog",2
"A707904","Loomi","Dog",2
"A776837",NULL,"Cat",2
"A685089","*Gidget","Dog",2
"A671195","Cell","Dog",2
"A795520","Harley","Dog",2
"A813554","Jackson","Dog",2
"A698489","Spot","Dog",2
"A747341","Sterling","Cat",2
"A742810","Copper","Dog",2
"A736521","Benson","Cat",2
"A737709","Chia","Cat",2
"A670626","Callie","Cat",2
"A747349","*Eli","Dog",2
"A754353","Sera","Dog",2
"A777069","Kaiya","Dog",2
"A748367","Stella","Dog",2
"A772243","Canelo","Dog",2
"A667178","Belle","Dog",2
"A684543","*Belle","Dog",2
"A774584","Princess","Dog",2
"A727931","Allie May","Dog",2
"A748814","Peaches","Dog",2
"A767945","Joey","Dog",2
"A693053","Kitty Lou","Cat",2
"A673655","Whiskey","Dog",2
"A727978","Papaya","Dog",2
"A679109","Loki","Dog",2
"A799364","*Elaine","Cat",2
"A791712","Windsor","Dog",2
"A763591","Millie","Dog",2
"A705708",NULL,"Cat",2
"A764241","Leena","Dog",2
"A543073","Tiny Tinker","Dog",2
"A696956","Beanie","Dog",2
"A804834","*Cate","Cat",2
"A761760","Bevo","Dog",2
"A686827",NULL,"Cat",2
"A680341","Molly","Dog",2
"A649744","Berkley","Dog",2
"A722781","Luna","Dog",2
"A699357","*Finn","Dog",2
"A673208","Cataleya","Dog",2
"A685626","Lucy","Dog",2
"A777830","Cyrus","Dog",2
"A728054","Bugs Bunny","Cat",2
"A704063","Bubba","Dog",2
"A668801","Trudy","Dog",2
"A732646","Bentley","Dog",2
"A720523","Sam","Dog",2
"A645345","Honey","Dog",2
"A765327","*Meala","Dog",2
"A719428","Candy","Dog",2
"A759770","*Hei Hei","Dog",2
"A696419","Puffy","Dog",2
"A779000","Cookie","Dog",2
"A780547","Saint","Dog",2
"A697537","*Annie","Dog",2
"A667754","*Littlejerry","Dog",2
"A672188","Avery","Dog",2
"A765929",NULL,"Cat",2
"A504009","Buddy","Dog",2
"A745891","Nala","Dog",2
"A697245","Toto","Dog",2
"A774851",NULL,"Cat",2
"A720286","*Tommy","Dog",2
"A731535",NULL,"Cat",2
"A721449","Bentley","Dog",2
"A687460","Smokey","Dog",2
"A691765","Lila","Dog",2
"A683500","Rex","Dog",2
"A818111","Polar","Dog",2
"A697936","Peanut","Dog",2
"A726758","Jade","Dog",2
"A533602","Daisy","Dog",2
"A760581","Kharson","Dog",2
"A711357",NULL,"Cat",2
"A672011","Mabel","Dog",2
"A761239","Chloe","Dog",2
"A784029","Bella","Dog",2
"A736505","Tommy","Cat",2
"A707415","Polo","Dog",2
"A702281","Charlie","Dog",2
"A741135","Kilo","Dog",2
"A762802","Rocko","Dog",2
"A797993","Cash","Dog",2
"A813786","Mr. Snugs","Dog",2
"A660098","Delilah","Dog",2
"A788103","*Molly","Dog",2
"A736282","*Shortcake","Cat",2
"A722079","Duke Ellingt","Cat",2
"A818487","Tiger","Cat",2
"A732006","Peaches","Dog",2
"A583691","Shadow","Dog",2
"A703718","Durbin","Dog",2
"A710045","Penny Lane","Dog",2
"A767400","Heathcliff","Cat",2
"A695988","*Vinnie","Dog",2
"A773907","*Badger","Cat",2
"A712393","Luna","Dog",2
"A744708","Lita","Dog",2
"A692090","Chiquita","Dog",2
"A687754","*Penny","Cat",2
"A775515","Biscuit","Dog",2
"A792854","Tomas","Dog",2
"A695072","Gizbert","Dog",2
"A695626","*Jenny","Dog",2
"A685406","*Toby","Dog",2
"A726155","Wiona","Dog",2
"A682338","Toto","Dog",2
"A735951",NULL,"Dog",2
"A690743","Luna","Dog",2
"A731712","Kye","Dog",2
"A742188","*Buddy","Dog",2
"A729775","*Fradey","Cat",2
"A710898","*Winston","Dog",2
"A735140","Snickers","Dog",2
"A771295","Biscuit","Cat",2
"A753993","Alba","Dog",2
"A722917","*Brook","Dog",2
"A758638","Harry","Dog",2
"A695940","Max","Dog",2
"A757964","Duke","Dog",2
"A624945","Precious","Dog",2
"A725003","Archimedes","Cat",2
"A737848","Charlie","Cat",2
"A796866","Jr","Dog",2
"A699090","Rex","Dog",2
"A727180","*Allen","Dog",2
"A474000","Peabody","Cat",2
"A664601",NULL,"Cat",2
"A771293","Harry","Cat",2
"A676390","Harvey","Dog",2
"A705907","Snow","Dog",2
"A707600",NULL,"Cat",2
"A716168","*Atlas","Dog",2
"A717196",NULL,"Cat",2
"A808448","*Tank","Cat",2
"A730569","Mama","Dog",2
"A759471","Reese","Dog",2
"A739823","*Bayla","Cat",2
"A812673","Arya","Dog",2
"A718886","Shelton","Dog",2
"A662401","*Chaco","Dog",2
"A662398","Buddy","Dog",2
"A678331",NULL,"Dog",2
"A662826","Tyson","Dog",2
"A727822","Hubert","Dog",2
"A776864","Sunshine","Dog",2
"A769221","Alex","Dog",2
"A691919",NULL,"Cat",2
"A685845","Sabo","Dog",2
"A674206","Tiger","Cat",2
"A727328","Harley","Dog",2
"A789182",NULL,"Cat",2
"A790081","Luna","Dog",2
"A771966","*Virgil","Dog",2
"A707517","Flack","Dog",2
"A720534","*Pixie","Cat",2
"A788106","Chocolate","Dog",2
"A761006","Rothko","Dog",2
"A779239","Chico","Dog",2
"A703412","Sophia","Dog",2
"A762485","Venus","Dog",2
"A787522","Dice","Dog",2
"A736518","Dex","Dog",2
"A785299","Zoe","Dog",2
"A665686","*Perla","Dog",2
"A813526","Monster","Dog",2
"A685696","*Pink","Cat",2
"A738100","Hugo","Dog",2
"A795680","Drax","Dog",2
"A772208","*Cosette","Cat",2
"A724704","*Audrey","Dog",2
"A705147","Zeffie","Dog",2
"A736603","Coco","Dog",2
"A747980","Sissy","Dog",2
"A751859","Bailey","Cat",2
"A785436","Grace","Cat",2
"A726454","*Elliot","Dog",2
"A673207","Blake","Cat",2
"A779073","Whiskey","Dog",2
"A692495","Little Mama","Dog",2
"A729633","*Oliver","Cat",2
"A707610","Marley","Dog",2
"A800462","Spots","Dog",2
"A737726","Bambi","Dog",2
"A769196","Fiona","Dog",2
"A710939","Gloria","Dog",2
"A614104","Bunny","Dog",2
"A545644","Lucky","Dog",2
"A695479","Hera","Dog",2
"A651970","Rascal","Dog",2
"A812945","Hercules","Dog",2
"A765509","Max","Dog",2
"A731242","Bear","Dog",2
"A700251","*Tigress","Dog",2
"A695339","Bailee","Dog",2
"A692666","Berkley","Dog",2
"A663956","Haven","Dog",2
"A665736","Porter","Dog",2
"A730050","Vita","Dog",2
"A739737","Petunia","Dog",2
"A784789","Frank","Dog",2
"A717409","*Emmy","Cat",2
"A801772",NULL,"Dog",2
"A692229","Axle","Dog",2
"A721617","Peanut","Dog",2
"A766932","Sam","Dog",2
"A789411","*Marabelle","Dog",2
"A727426","Jj","Dog",2
"A753904","Zoe","Dog",2
"A809381","Daisy","Dog",2
"A576866","Max","Dog",2
"A773468","Kurama","Dog",2
"A676033","Chiquita","Dog",2
"A786236","T-Rex","Dog",2
"A714836","Desiree","Dog",2
"A786535","Jasper","Dog",2
"A690214","Honey","Dog",2
"A687822","Ringo","Dog",2
"A697995","Oracle","Dog",2
"A538454","Dolly","Dog",2
"A779918","Dayday","Cat",2
"A823769","*Mc Hammer","Dog",2
"A751240","*Selma","Cat",2
"A820171","Lupita","Cat",2
"A798826","Feta","Cat",2
"A798672","*Shelly","Dog",2
"A767602","*Sampson","Dog",2
"A763630","Judge","Dog",2
"A766787","Daisy","Dog",2
"A673960","Cody","Dog",2
"A757870","Kenny","Cat",2
"A730669","Snow","Dog",2
"A742076","Cashew","Dog",2
"A755401","Sammy","Dog",2
"A684335","Captain","Dog",2
"A794429","*Jester","Dog",2
"A794046","Milo","Cat",2
"A708372","Princess","Dog",2
"A656069","Roko","Dog",2
"A818050","Chiquita","Dog",2
"A672678","Kaira","Dog",2
"A794787","*Grover","Cat",2
"A798239","Lucy","Dog",2
"A698836","Nick","Cat",2
"A706590","Emmitt","Dog",2
"A694655","Smokey","Dog",2
"A688281","Jake","Dog",2
"A802450","*Burpee","Dog",2
"A707617","Velvet","Cat",2
"A811123",NULL,"Dog",2
"A674292","Dallas","Dog",2
"A704274","Hank","Dog",2
"A691602","Big Chief","Dog",2
"A773917","Nyxy","Dog",2
"A754754","Enzo","Dog",2
"A704299","Farrah","Dog",2
"A804490","Annabelle","Cat",2
"A803988","Huey","Cat",2
"A755148","Mandolin","Dog",2
"A553074","Jo Jo","Dog",2
"A745016","*Leroy","Dog",2
"A696645","Ceecee","Dog",2
"A531739","Bentley","Dog",2
"A736824","*Scruffy","Cat",2
"A684686","Prince","Dog",2
"A713752","Pepita","Cat",2
"A767352","Rocky","Dog",2
"A746525","Rags","Dog",2
"A821245","Daisy","Cat",2
"A794598","Prince","Dog",2
"A650282","Tulip","Dog",2
"A702229","Miya","Dog",2
"A716894","George","Dog",2
"A758588","Oso","Dog",2
"A663411","Daisy","Dog",2
"A794430","Luna","Dog",2
"A786294","Sky","Dog",2
"A648331","Weenie","Dog",2
"A780557","Zena","Dog",2
"A680121","Daisy","Dog",2
"A706048","Korra","Dog",2
"A674642","*Kayla","Dog",2
"A751374","*Hopper","Dog",2
"A757289","Hazel","Dog",2
"A763246","*Zoe","Dog",2
"A783716","Wiley","Dog",2
"A757711","Numpkin","Cat",2
"A752798","Little Miss","Cat",2
"A686415","Kobi","Dog",2
"A738553","Barbee","Cat",2
"A783234","Princess","Dog",2
"A749888","Charlie","Cat",2
"A743066","Belle","Dog",2
"A687373","Bueller","Dog",2
"A693942","William","Dog",2
"A346599","Assassin","Cat",2
"A764742","Clara","Dog",2
"A796318","Mary Jane","Dog",2
"A741023","Chia","Dog",2
"A708329","Tia Rae","Dog",2
"A673112","Sussy","Dog",2
"A801996","Bentley","Dog",2
"A802644","Dax","Dog",2
"A729838","Lucy","Dog",2
"A699356","Annie","Dog",2
"A612857",NULL,"Cat",2
"A688035",NULL,"Cat",2
"A712955","Twinkie","Dog",2
"A791145","*Colmillo","Dog",2
"A794109","Tilly","Dog",2
"A626351","Cleo","Dog",2
"A681465","Lyla","Dog",2
"A747742","*Shirley","Cat",2
"A789615","*Lina","Cat",2
"A552796","Jd","Dog",2
"A692190","Henry","Dog",2
"A763238","Chacha","Dog",2
"A765200","Bear","Dog",2
"A753451","Faith","Dog",2
"A801583","Molly","Dog",2
"A666693","Daisy","Dog",2
"A792759",NULL,"Dog",2
"A759147","Betty","Cat",2
"A700574","Guardian","Dog",2
"A804031","*Fluff","Cat",2
"A781496","Rue","Dog",2
"A801421","Rambo","Cat",2
"A734755","Bubba","Dog",2
"A690845","*Big Red","Dog",2
"A777047","Bacon","Cat",2
"A763398","Sonya","Dog",2
"A688408","*Lulu","Dog",2
"A823735","Oro","Dog",2
"A714029","Ghost","Cat",2
"A778973","Ace","Dog",2
"A676815","Star","Dog",2
"A743447","Squints","Dog",2
"A762727","Jojo","Dog",2
"A695353","Smooches","Dog",2
"A769142","Cutie","Dog",2
"A769636","Dallas","Dog",2
"A547015","Peanut","Dog",2
"A769171","Coco","Dog",2
"A678178","Brandy","Dog",2
"A735615","Pepper","Dog",2
"A746003","Roxie","Dog",2
"A762402","Emily","Dog",2
"A754868","Nieves","Dog",2
"A688378","Roxie","Dog",2
"A822527",NULL,"Dog",2
"A756516","Baby","Dog",2
"A721018","*Frida","Dog",2
"A743404","*Petunia","Dog",2
"A790467",NULL,"Dog",2
"A769909","Emma","Dog",2
"A732095","Lincoln","Dog",2
"A776296","*Omar","Dog",2
"A769020","Max","Dog",2
"A671627","Rush","Dog",2
"A785825","Zuse","Dog",2
"A673350","Skip","Dog",2
"A667184","Bingo","Dog",2
"A763750","*Louie","Other",2
"A801298","Snow","Dog",2
"A697028","Jackson","Dog",2
"A726463","*Rodeo","Dog",2
"A733947","Dorie","Dog",2
"A679910","*Fitzwilly","Cat",2
"A672663","Halo","Dog",2
"A747624","*Grace","Dog",2
"A726151","Whiskey","Dog",2
"A711721",NULL,"Cat",2
"A803546","Sunny","Cat",2
"A693082","Diesel","Dog",2
"A692632","Nala","Dog",2
"A796910","Raleigh","Dog",2
"A744551","Homie","Dog",2
"A770042","Rorschach","Cat",2
"A790161","Winnie","Dog",2
"A730736","*Teddy","Dog",2
"A688586","Stella","Dog",2
"A720303","Raven","Dog",2
"A643035","Chanel","Dog",2
"A732754","Angel","Dog",2
"A811825",NULL,"Cat",2
"A730495","*Honey","Dog",2
"A757882","Estrella","Dog",2
"A804666","Luna","Dog",2
"A807128","*Chili","Dog",2
"A675019","Scout","Dog",2
"A744897","Piper","Dog",2
"A795720","*Teddi","Dog",2
"A793604","Russ","Dog",2
"A821481","Dean","Dog",2
"A736557","Sadie","Dog",2
"A659526","Vegas","Dog",2
"A708333","Nala","Dog",2
"A716911","Tejas","Cat",2
"A731876","Brandie","Dog",2
"A673279","Batter","Dog",2
"A695778","Leo","Dog",2
"A715685","*Betsy Lou","Dog",2
"A739246","Amber","Dog",2
"A807399","*Nori","Dog",2
"A771170","Oliver","Dog",2
"A675450","Westley","Dog",2
"A702027","Wilfred","Dog",2
"A729924","Lemon","Dog",2
"A766976","*Butters","Dog",2
"A787289","Grendel","Cat",2
"A673115","Minnie","Dog",2
"A714155","*Drusilla","Dog",2
"A694984","*Moose","Dog",2
"A724826","Jaxxon","Dog",2
"A693460","Max","Dog",2
"A720041","Cricket","Dog",2
"A733879","Daisy","Dog",2
"A705601","*Hank","Dog",2
"A741059","Selina","Dog",2
"A744333","*Felix","Cat",2
"A584437","Wally","Dog",2
"A728795","Titus","Dog",2
"A692309","Peeka","Cat",2
"A696534",NULL,"Dog",2
"A710942",NULL,"Cat",2
"A824343","Spirit","Dog",2
"A669133","*Q","Dog",2
"A691159","Oso","Dog",2
"A631581","Lola","Dog",2
"A759201","Zeus","Dog",2
"A766592","Coco","Dog",2
"A719206","Zeus","Dog",2
"A809740","*Cumin","Dog",2
"A738283","Arwen","Dog",2
"A708203","*Shayla","Cat",2
"A759254","Mimi","Cat",2
"A694904","*Tanner","Dog",2
"A720940","Justin","Dog",2
"A702065","Kush","Dog",2
"A715049","Jordan","Dog",2
"A708544","*O'Malley","Dog",2
"A744039","Luke","Dog",2
"A706317","*Mickey","Cat",2
"A793052","Meg","Dog",2
"A690694","Larry","Dog",2
"A709044","Lola","Dog",2
"A762112","Lady Bird","Dog",2
"A731807",NULL,"Dog",2
"A726067","Roadie","Cat",2
"A754035","*Jedi","Dog",2
"A704326","Oj","Cat",2
"A733427","Billy","Cat",2
"A610680","Hershey","Dog",2
"A753460","Buster","Dog",2
"A802535","Winry","Dog",2
"A669599","*Evie","Dog",2
"A825744","*Karwan","Dog",2
"A739038","*Peanut","Dog",2
"A759308","Harold","Dog",2
"A710702","Lulu","Dog",2
"A708487","*Kit Kat","Cat",2
"A740277","Percy","Cat",2
"A549922","Dizzy","Dog",2
"A825297","Taro","Dog",2
"A644228","Arya","Dog",2
"A697158","*Max","Dog",2
"A745371","*Breck","Dog",2
"A717835","Minie","Dog",2
"A748688","Muffins","Cat",2
"A728009","Bella","Cat",2
"A648236","Max","Dog",2
"A764194","*Courage","Dog",2
"A700376","Luna","Dog",2
"A782112","Ashton","Dog",2
"A660594","Ella","Cat",2
"A810958","Lily","Dog",2
"A716871","Tori","Cat",2
"A804835","Ramses","Cat",2
"A682221","Geo","Dog",2
"A704944","Shalanda","Dog",2
"A659621","*Olga","Cat",2
"A786398","Blue","Dog",2
"A762664","*Phil","Dog",2
"A721337","Laila","Dog",2
"A777397","Byron","Dog",2
"A750340",NULL,"Cat",2
"A718501","*Hank Cowdog","Dog",2
"A685967","Jessie","Dog",2
"A669780","*Nick","Dog",2
"A692965",NULL,"Dog",2
"A808556","*Theodore","Dog",2
"A702881","Vanillapie","Dog",2
"A697961","Simbad","Dog",2
"A794779","Brodie","Dog",2
"A794744","*Mikey","Cat",2
"A803782","Kobe","Dog",2
"A624436","Chico","Dog",2
"A674786","Jake","Dog",2
"A673179","Izzy","Cat",2
"A686733","*Izabella","Dog",2
"A710347","Lulu","Dog",2
"A717450","Blue Lover","Cat",2
"A716833","Cricket","Dog",2
"A652261","Puffy","Dog",2
"A794156","*Hopper","Dog",2
"A738144","*Sprite","Dog",2
"A756817","Clyde","Dog",2
"A690878","Iggy","Dog",2
"A692449","*Daisy","Dog",2
"A711157","*Eli","Dog",2
"A768674","Delsin","Cat",2
"A774672",NULL,"Cat",2
"A617809","Tiger","Dog",2
"A779125","Kitchen","Cat",2
"A759733","*Eve","Cat",2
"A746738","*Claire","Dog",2
"A803251","Mahomes","Dog",2
"A770540","Cody","Dog",2
"A723579","*Charming","Dog",2
"A763597","Grace","Dog",2
"A670462","*Tomas","Cat",2
"A698909","Panda","Dog",2
"A705015","Corona","Dog",2
"A795433","Socks","Cat",2
"A761936",NULL,"Dog",2
"A799009","Xena","Dog",2
"A728059","Jesse","Cat",2
"A789075","Keta","Dog",2
"A749107","Dewey","Cat",2
"A752368","Elliot","Dog",2
"A781974",NULL,"Cat",2
"A804056","Butter","Cat",2
"A731116","Loki","Dog",2
"A677159","Scooter","Dog",2
"A768895","Missy","Dog",2
"A662735","*Linux","Dog",2
"A685965","Odie","Dog",2
"A732990","*Vinnie","Dog",2
"A738336","Boone","Dog",2
"A666654","Bella","Dog",2
"A796607","*Twist","Dog",2
"A716402","Bruce","Cat",2
"A759394","Malcolm","Dog",2
"A765666","Dani","Dog",2
"A686197",NULL,"Dog",2
"A743933","Pumpkin","Dog",2
"A679597","Bruno","Dog",2
"A771399","*Fig","Dog",2
"A528040","Lacy","Dog",2
"A744601","*Sidney","Dog",2
"A789729","Cleo","Cat",2
"A808568","Monty","Dog",2
"A688959","Pricilla Sue","Dog",2
"A766914","Panther","Cat",2
"A740413","Spanky","Dog",2
"A686142","Luka","Dog",2
"A771175","*William","Dog",2
"A805047","Koopa","Dog",2
"A759825","Joy","Dog",2
"A794400","Cassius","Dog",2
"A680951","Casey","Dog",2
"A766404","Beauty","Dog",2
"A709115","Sally","Dog",2
"A776659","Mojito","Cat",2
